ID;Centro de Custo;Data Registro;Hora do registro;Vlr. Unit.;Qtde; Valor ;Material;Texto breve material;Local;Tipo
10079081;40002;28/01/2019;14:35:42;R$ 48,94;1;R$ 48,94;85002361;ADESIVO VEDACAO,RHODIA/RHODIASTIC151310G;REM01-1000-1100-E000002;Corretiva
10079082;40001;29/01/2019;20:46:52;R$ 23,84;1;R$ 23,84;85002381;LAMINA P/ESTIL,AC,LARG,110,70X18X0,50MM;REM01-1000-1100-E000001;Planejada
10079083;40012;29/01/2019;19:20:59;R$ 15,17;1;R$ 15,17;85002357;OLEO DESENGRIPANTE,WURTH/3890-2 300ML;REM01-1000-1200-E000006;Corretiva
10079084;40020;29/01/2019;22:36:51;R$ 8,43;1;R$ 8,43;85002405;ADAPTADOR TUBO/MACHO,FESTO/QS-1/4-8;REM01-2000-2100-X000004;Corretiva
10081003;40026;11/02/2021;21:03:15;R$ 6.184,48;1;R$ 6.184,48;85001818;MANG.,DO SCL,NORDSON/274796;REM01-2000-2200-X000004;Corretiva
10079086;40029;30/01/2019;14:21:09;R$ 55,54;1;R$ 55,54;85002352;ROLAMENTO FIXO ESF,SKF/6006 2RS1;REM01-3000-3100-C000001;Corretiva
10079087;40008;30/01/2019;20:53:01;R$ 46,76;1;R$ 46,76;85002364;TE TUBO,PBT/LATAO NIQ,6MM,FESTO/QST-6;REM01-1000-1200-E000002;Planejada
10079088;40008;30/01/2019;08:55:22;R$ 46,06;1;R$ 46,06;85002177;ADESIVO INSTANTANEO,THREE BOND/1743;REM01-1000-1200-E000002;Corretiva
10079089;40010;31/01/2019;05:40:34;R$ 331,54;1;R$ 331,54;85002285;CILINDRO PNEUMATICO,20MM,FESTO/188131;REM01-1000-1200-E000004;Corretiva
10079090;40008;31/01/2019;16:00:17;R$ 1.763,09;1;R$ 1.763,09;85001910;VEDACAO CJ,GEA GROUP/6000063;REM01-1000-1200-E000002;Corretiva
10079091;40007;31/01/2019;08:30:47;R$ 308,50;1;R$ 308,50;85001962;ANEL VED. 58X72X12MM;REM01-1000-1200-E000001;Corretiva
10079092;40028;31/01/2019;21:22:36;R$ 121,02;1;R$ 121,02;85002317;BUCHA AGULHAS,INA/HK 1010;REM01-2000-2200-X000006;Corretiva
10079093;40027;31/01/2019;11:42:17;R$ 11,37;1;R$ 11,37;85002406;FITA ISOLANTE,PT,3M/SCOTCH 33+ 19MMX20M;REM01-2000-2200-X000005;Planejada
10079094;40002;31/01/2019;14:03:46;R$ 9,61;1;R$ 9,61;85002410;LAMINA SERRA,12X1/2 POL,STARRETT/RS1224;REM01-1000-1100-E000002;Planejada
10079095;40026;31/01/2019;08:17:27;R$ 8,49;1;R$ 8,49;85002415;ROLAMENTO FIXO ESFERAS,SKF/608-2RS;REM01-2000-2200-X000004;Corretiva
10079096;40008;01/02/2019;02:34:07;R$ 1.516,65;1;R$ 1.516,65;85001931;PONTEIRA/DES NE-11-308;REM01-1000-1200-E000002;Corretiva
10079097;40008;01/02/2019;05:43:23;R$ 191,36;1;R$ 191,36;85002527;ROLAMENTO AUTOCOMP ESF,SKF/1204;REM01-1000-1200-E000002;Corretiva
10079098;40026;01/02/2019;15:40:50;R$ 53,30;1;R$ 53,30;85002354;GAXETA U,20X36X8,5MM,VEDABRAS/5144 NBR 8;REM01-2000-2200-X000004;Corretiva
10079099;40007;01/02/2019;10:07:03;R$ 5.119,32;1;R$ 5.119,32;85001826;MODULO ELET/2094EN02;REM01-1000-1200-E000001;Planejada
10079100;40001;01/02/2019;23:27:19;R$ 160,47;1;R$ 160,47;85002285;CILINDRO PNEUMATICO,20MM,FESTO/188131;REM01-1000-1100-E000001;Corretiva
10079101;40001;04/02/2019;08:31:26;R$ 330,66;1;R$ 330,66;85002002;GAXETA/SV001914 70SHA;REM01-1000-1100-E000001;Corretiva
10079102;40018;05/02/2019;17:31:33;R$ 8.286,00;1;R$ 8.286,00;85001827;IHM,2711R;REM01-2000-2100-X000002;Corretiva
10079103;40023;06/02/2019;17:21:29;R$ 5.276,85;1;R$ 5.276,85;85001842;FILTRO/2981;REM01-2000-2200-X000001;Planejada
10079104;40002;09/02/2019;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10079105;40007;12/02/2019;05:57:16;R$ 394,64;1;R$ 394,64;85002195;CHAVE BOIA NIVEL ELET,NIVETEC/SERIE 140;REM01-1000-1200-E000001;Corretiva
10079106;40016;13/02/2019;01:31:05;R$ 1.245,03;1;R$ 1.245,03;85001962;ANEL VED. 58X72X12MM;REM01-1000-2200-F000002;Corretiva
10079107;40021;13/02/2019;05:03:21;R$ 11,08;1;R$ 11,08;85002079;ROLAMENTO AGULHAS,INA/NK 30/30;REM01-2000-2100-X000005;Corretiva
10079108;40019;15/02/2019;19:11:18;R$ 4.500,00;1;R$ 4.500,00;85001840;CORREIA SINCR,BRECOFLEX/32AT5/320;REM01-2000-2100-X000003;Planejada
10079109;40002;16/02/2019;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10079110;40008;18/02/2019;04:57:53;R$ 2.672,13;1;R$ 2.672,13;85001848;CHAVE SECCION/KG41K304;REM01-3000-3200-T000001;Corretiva
10079111;40002;19/02/2019;01:22:46;R$ 1.236,13;1;R$ 1.236,13;85001962;ANEL VED. 58X72X12MM;REM01-1000-1100-E000002;Corretiva
10079112;40023;19/02/2019;21:25:20;R$ 127,55;1;R$ 127,55;85002531;MIOLO P/TOMADA MULTIP,STECK/SDMM-08;REM01-2000-2200-X000001;Corretiva
10079986;40001;01/02/2020;23:08:30;R$ 99,44;1;R$ 99,44;85001823;PARAF ALLEN CIL,M5;REM01-1000-1100-E000001;Planejada
10079114;40001;20/02/2019;18:51:21;R$ 339,78;1;R$ 339,78;85002002;GAXETA/SV001914 70SHA;REM01-1000-1100-E000001;Planejada
10079115;40008;21/02/2019;08:06:26;R$ 514,93;1;R$ 514,93;85002091;DOBRADICA,PIN FIX,INOX,4X3POL,RET;REM01-1000-1200-E000002;Planejada
10079116;40002;21/02/2019;19:55:48;R$ 6.261,90;1;R$ 6.261,90;85002530;TINTA/200260323;REM01-1000-1100-E000002;Corretiva
10079117;40001;21/02/2019;12:59:27;R$ 93,23;1;R$ 93,23;85002533;MOLA,DA EVS,/CM-C26-035;REM01-1000-1100-E000001;Planejada
10079118;40011;23/02/2019;19:27:35;R$ 958,89;1;R$ 958,89;85002009;CAMISA,KELNATA/CAMMASCBRMALHAPIQUETGG;REM01-1000-1200-E000005;Corretiva
10079119;40014;23/02/2019;13:18:22;R$ 138,30;1;R$ 138,30;85002269;ANILHA INT, AC CARB, 20MM, RENOR/AA-20MM;REM01-1000-1200-F000002;Planejada
10079120;40020;23/02/2019;19:18:57;R$ 40,68;1;R$ 40,68;85002367;ROLAMENTO FIXO ESFERAS,SKF/6206 2RS;REM01-2000-2100-X000004;Corretiva
10079121;40002;23/02/2019;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10079122;40002;26/02/2019;22:12:55;R$ 42,08;1;R$ 42,08;85002363;REMOVEDOR A SECO, C/ 450G, 3M/303;REM01-1000-1100-E000002;Planejada
10079745;40008;09/12/2019;18:27:31;R$ 12.564,87;1;R$ 12.564,87;85001820;MANG., HOT AIR;REM01-2000-2200-X000001;Corretiva
10079124;40001;01/03/2019;11:45:44;R$ 516,84;1;R$ 516,84;85002127;BOTAO LUMINOSO TELEMECANIQUE;REM01-1000-1100-E000001;Planejada
10079125;40013;01/03/2019;09:58:13;R$ 301,70;1;R$ 301,70;85002029;CILINDRO FESTO DFM-50-100-P-A-GF-170874;REM01-1000-1200-F000001;Corretiva
10080494;40014;11/04/2020;23:21:29;R$ 12.564,87;1;R$ 12.564,87;85001820;MANG., HOT AIR;REM01-2000-2200-X000001;Planejada
10079127;40008;01/03/2019;20:34:32;R$ 26,09;1;R$ 26,09;85002465;ABRACADEIRA REG,32-51MM,AISI304;REM01-1000-1200-E000002;Corretiva
10079128;40017;02/03/2019;11:40:39;R$ 146,83;1;R$ 146,83;85002529;SENSOR PROX,SENSE/PS2-12GI70-A2-PU;REM01-2000-2100-X000001;Corretiva
10079129;40011;02/03/2019;22:47:15;R$ 4.468,53;1;R$ 4.468,53;85001841;FONTE ALIMENTACAO CC,MONO,3,5A,1768PA3;REM01-1000-1200-E000005;Corretiva
10079130;40029;04/03/2019;05:19:26;R$ 394,90;1;R$ 394,90;85002077;BRACO EVS/308-1323;REM01-3000-3100-C000001;Corretiva
10079131;40031;04/03/2019;21:28:35;R$ 96,64;1;R$ 96,64;85002321;ADITIVO,DA IMPRESSORA,IMAJE/8158;REM01-3000-3200-T000001;Corretiva
10079132;40017;04/03/2019;19:09:51;R$ 1.878,22;1;R$ 1.878,22;85001899;CARRETEL,SHIGA/PR01986FR028,5;REM01-2000-2100-X000001;Planejada
10079904;40016;21/01/2020;11:09:24;R$ 683,19;1;R$ 683,19;85001912;VALV. PNEUM DIREC/JMFH-5-1/4;REM01-1000-2200-F000002;Corretiva
10079134;40007;06/03/2019;17:53:57;R$ 743,45;1;R$ 743,45;85002056;BOBINA SOLENOIDE,DANFOSS/018Z7363;REM01-1000-1200-E000001;Corretiva
10079135;40024;06/03/2019;22:43:45;R$ 2.031,87;1;R$ 2.031,87;85001881;INVERSOR FREQ,ALLEN BRADLEY/25BD6P0N104;REM01-2000-2200-X000002;Corretiva
10079136;40021;07/03/2019;09:32:09;R$ 9,31;1;R$ 9,31;85001971;BUCHA AGULHAS,INA/HK 1612;REM01-2000-2100-X000005;Corretiva
10079137;40001;08/03/2019;18:34:53;R$ 166,60;1;R$ 166,60;85002002;GAXETA/SV001914 70SHA;REM01-1000-1100-E000001;Corretiva
10079138;40002;08/03/2019;18:50:01;R$ 56,11;1;R$ 56,11;85002534;ROTULA RADIAL,10X22X14MM,TERMICOM/RO 10;REM01-1000-1100-E000002;Corretiva
10079139;40007;08/03/2019;05:20:59;R$ 8,59;1;R$ 8,59;85002388;UNIAO TUBO,FESTO/QS-6;REM01-1000-1200-E000001;Planejada
10079140;40007;11/03/2019;09:10:50;R$ 306,49;1;R$ 306,49;85002246;CORREIA VARIAD VEL,GATES/2322V601;REM01-1000-1200-E000001;Planejada
10079141;40011;12/03/2019;14:03:19;R$ 1.780,73;1;R$ 1.780,73;85001816;SENSOR FOTOELET/2B550;REM01-1000-1200-E000005;Corretiva
10079142;40026;12/03/2019;23:46:08;R$ 41,64;1;R$ 41,64;85002363;REMOVEDOR A SECO, C/ 450G, 3M/303;REM01-2000-2200-X000004;Corretiva
10079143;40008;13/03/2019;15:53:41;R$ 154,47;1;R$ 154,47;85002318;REFLETOR,RETANGULAR,40X60MM,OMRON/E39-R1;REM01-1000-1200-E000002;Corretiva
10079144;40017;15/03/2019;01:27:14;R$ 18,34;1;R$ 18,34;85002392;TE TUBO,PBT,8MM,FESTO/QST-8;REM01-2000-2100-X000001;Planejada
10079991;40008;01/02/2020;06:18:08;R$ 8,65;1;R$ 8,65;85001823;PARAF ALLEN CIL,M5;REM01-1000-1200-E000002;Corretiva
10079146;40020;15/03/2019;21:33:09;R$ 2.001,69;1;R$ 2.001,69;85001882;ABRACADEIRA REG,76-95MM,7MM,INOX,CREMALH;REM01-2000-2100-X000004;Planejada
10079147;40002;16/03/2019;17:09:11;R$ 5.278,15;1;R$ 5.278,15;85001806;ATUADOR/556812100MM;REM01-1000-1100-E000002;Corretiva
10079148;40002;17/03/2019;21:41:27;R$ 314,16;1;R$ 314,16;85001922;BASE,DA EVS,GEFERPLAS/DES CI-C26-107;REM01-1000-1100-E000002;Planejada
10079149;40021;18/03/2019;05:37:25;R$ 27,68;1;R$ 27,68;85002376;ADAPTADOR TUBO/MACHO,FESTO/QS-1/8-6;REM01-2000-2100-X000005;Planejada
10079150;40001;19/03/2019;14:00:35;R$ 199,82;1;R$ 199,82;85002191;BUCHA ESF DES LINEAR,INA/KH 1630;REM01-1000-1100-E000001;Corretiva
10079151;40018;19/03/2019;18:35:58;R$ 13,54;1;R$ 13,54;85002404;ADAPTADOR TUBO/MACHO,FESTO/QSM-M5-6;REM01-2000-2100-X000002;Corretiva
10079152;40015;19/03/2019;06:07:03;R$ 13,11;1;R$ 13,11;85002358;ROLAMENTO FIXO ESFERAS,SKF/626 2RS;REM01-1000-2200-F000001;Corretiva
10079153;40025;19/03/2019;20:59:32;R$ 9.075,00;1;R$ 9.075,00;85001803;SELO,NETZSCH/3078060915;REM01-2000-2200-X000003;Corretiva
10079154;40001;20/03/2019;01:24:27;R$ 1.674,04;1;R$ 1.674,04;85001919;GAXETA,SEC ESP,22X30X7MM;REM01-1000-1100-E000001;Corretiva
10079155;40031;20/03/2019;05:34:36;R$ 13,15;1;R$ 13,15;85002383;ROLAMENTO FIXO ESFERAS,SKF/6201 2RS;REM01-3000-3200-T000001;Corretiva
10079156;40012;21/03/2019;19:26:58;R$ 14,27;1;R$ 14,27;85002411;O-RING,7,59X2,62MM,VITON,70 SHORE A;REM01-1000-1200-E000006;Planejada
10079157;40023;22/03/2019;06:05:12;R$ 1.368,99;1;R$ 1.368,99;85001936;MOLA,DA EVS,/DES CI-C26-016;REM01-2000-2200-X000001;Corretiva
10079158;40025;22/03/2019;10:32:17;R$ 112,26;1;R$ 112,26;85002532;ACOPLAMENTO FLEX,VULKAN/NOR-MEX E-97;REM01-2000-2200-X000003;Corretiva
10079159;40001;22/03/2019;19:44:04;R$ 28,15;1;R$ 28,15;85002332;OLEO MINERAL, AEROSOL,MOLIKOTE, P-0750-1;REM01-1000-1100-E000001;Corretiva
10079160;40009;22/03/2019;22:06:16;R$ 10,23;1;R$ 10,23;85002196;TOMADA EMB,15A,125/250 V,2P+T,PIAL/54323;REM01-1000-1200-E000003;Corretiva
10079161;40032;24/03/2019;14:36:37;R$ 29,90;1;R$ 29,90;85002351;CABO P/SENSOR,FOTOELET,SICK/6008899;REM01-3000-3200-T000002;Corretiva
10079162;40028;24/03/2019;06:55:10;R$ 24,40;1;R$ 24,40;85002538;CILINDRO PNEUM,25MM,FESTO/1908312;REM01-2000-2200-X000006;Corretiva
10079163;40005;27/03/2019;20:39:39;R$ 181,63;1;R$ 181,63;85002318;REFLETOR,RETANGULAR,40X60MM,OMRON/E39-R1;REM01-1000-1100-E000005;Planejada
10079164;40013;27/03/2019;20:43:01;R$ 1.904,51;1;R$ 1.904,51;85001897;UNIDADE CONSERV AR,18BAR,FESTO/542269;REM01-1000-1200-F000001;Corretiva
10079165;40001;29/03/2019;18:01:48;R$ 655,23;1;R$ 655,23;85001901;TRANSISTOR,CAN N,IC MAX 34A,800V RUPT;REM01-1000-1100-E000001;Corretiva
10080682;40001;05/07/2020;12:30:21;R$ 17,29;570;R$ 9.855,70;85001823;PARAF ALLEN CIL,M5;REM01-1000-1100-E000001;Corretiva
10079167;40029;29/03/2019;20:27:25;R$ 21,46;1;R$ 21,46;85002389;MOLA,DA ROTULADORA,KRONES/1099043500;REM01-3000-3100-C000001;Corretiva
10079168;40008;30/03/2019;02:49:27;R$ 503,78;1;R$ 503,78;85002141;ROTULA RADIAL,12X26X15MM,TERMICOM/RO 12;REM01-1000-1200-E000002;Corretiva
10079169;40026;30/03/2019;08:27:22;R$ 94,09;1;R$ 94,09;85002175;VENTOSA,30,50MM,VINHEDO/F-16901;REM01-2000-2200-X000004;Planejada
10079170;40008;30/03/2019;21:30:58;R$ 17,57;1;R$ 17,57;85002535;O-RING,17X2,5MM,VITON,70 SHORE A;REM01-1000-1200-E000002;Planejada
10079171;40002;30/03/2019;08:52:21;R$ 8,20;1;R$ 8,20;85002416;FERRAMENTA MODELO M9E ESPECIAL;REM01-1000-1100-E000002;Planejada
10079172;40002;30/03/2019;15:09:00;R$ 67,48;3;R$ 202,44;85001808;ORING 78149;REM01-1000-1100-E000001;Planejada
10080982;40020;23/01/2021;02:04:01;R$ 1.749,87;1;R$ 1.749,87;85001912;VALV. PNEUM DIREC/JMFH-5-1/4;REM01-2000-2100-X000004;Corretiva
10079174;40001;31/03/2019;19:24:15;R$ 42,45;1;R$ 42,45;85002177;ADESIVO INSTANTANEO,THREE BOND/1743;REM01-1000-1100-E000001;Corretiva
10079175;40020;31/03/2019;21:51:40;R$ 40,84;1;R$ 40,84;85002363;REMOVEDOR A SECO, C/ 450G, 3M/303;REM01-2000-2100-X000004;Corretiva
10079176;40008;01/04/2019;11:44:54;R$ 570,97;1;R$ 570,97;85002095;ESTATOR,NETZSCH/NDB4958989;REM01-1000-1200-E000002;Planejada
10079177;40002;01/04/2019;09:21:00;R$ 71,44;1;R$ 71,44;85002042;SENSOR MAGN/SME-8F-DS-24V;REM01-1000-1100-E000002;Corretiva
10079178;40001;01/04/2019;18:36:41;R$ 28,22;1;R$ 28,22;85002352;ROLAMENTO FIXO ESF,SKF/6006 2RS1;REM01-1000-1100-E000001;Planejada
10079179;40015;01/04/2019;20:19:36;R$ 16,76;1;R$ 16,76;85002471;FLUIDO LIMPA CONTATO, 200ML,HENKEL/34698;REM01-1000-2200-F000001;Corretiva
10079238;40008;13/04/2019;20:25:10;R$ 3.148,10;1;R$ 3.148,10;85001870;PARAFUSO,TEC SUL/9611700590;REM01-1000-1200-E000002;Corretiva
10078961;40022;07/01/2019;16:01:34;R$ 889,19;1;R$ 889,19;85001849;MANG. HIDR/FTM45204;REM01-2000-2100-X000006;Corretiva
10079182;40033;02/04/2019;07:25:41;R$ 1.086,00;1;R$ 1.086,00;85001987;BICO,DO SCL,NORDSON/220024;REM01-3000-3300-C000001;Corretiva
10079183;40008;02/04/2019;05:43:12;R$ 453,73;1;R$ 453,73;85002120;ROLAMENTO AUTOCOMP ESF,SKF/2202E 2RS TN9;REM01-1000-1200-E000002;Planejada
10079184;40029;02/04/2019;10:24:31;R$ 33,21;1;R$ 33,21;85002022;CADEADO 30MM, PAPAIZ/CR30;REM01-3000-3100-C000001;Corretiva
10079185;40023;02/04/2019;06:21:54;R$ 27,83;1;R$ 27,83;85002332;OLEO MINERAL, AEROSOL,MOLIKOTE, P-0750-1;REM01-2000-2200-X000001;Planejada
10079186;40017;02/04/2019;20:59:33;R$ 7,58;1;R$ 7,58;85002473;COTOVELO TUBO/MACHO,FESTO/QSL-1/8-6;REM01-2000-2100-X000001;Corretiva
10079187;40021;03/04/2019;03:23:18;R$ 745,08;1;R$ 745,08;85001899;CARRETEL,SHIGA/PR01986FR028,5;REM01-2000-2100-X000005;Corretiva
10079188;40020;03/04/2019;13:44:43;R$ 545,91;1;R$ 545,91;85002115;"SEDE,DA VALV,RTS/NITRILICA FIG 609 4""";REM01-2000-2100-X000004;Corretiva
10079189;40021;03/04/2019;21:06:21;R$ 255,48;1;R$ 255,48;85002130;FILTRO,DA EVS,GEFERPLAS/DES CF-C26056;REM01-2000-2100-X000005;Corretiva
10079190;40003;03/04/2019;13:16:36;R$ 110,80;1;R$ 110,80;85002229;GAXETA,9,53X19,05X4,76MM,PU C/MOLIBDEN;REM01-1000-1100-E000003;Corretiva
10079191;40014;03/04/2019;19:24:47;R$ 81,29;1;R$ 81,29;85002304;GAXETA U, 15X23X5, 50MM, SOVEDACOESSV715;REM01-1000-1200-F000002;Corretiva
10079192;40002;03/04/2019;05:44:00;R$ 16,10;1;R$ 16,10;85002329;ARRUELA,LISA,3/8POL,21X2,03MM,AISI304;REM01-1000-1100-E000002;Corretiva
10079193;40023;04/04/2019;04:59:24;R$ 570,97;1;R$ 570,97;85002095;ESTATOR,NETZSCH/NDB4958989;REM01-2000-2200-X000001;Planejada
10079194;40012;04/04/2019;14:18:28;R$ 177,76;1;R$ 177,76;85002302;RETENTOR,12X18X4,5MM,NBR,VEDABRAS31627A2;REM01-1000-1200-E000006;Corretiva
10079195;40026;04/04/2019;06:41:59;R$ 54,26;1;R$ 54,26;85002230;"ANEL VED CONEX SANIT SMS,DIAM 3"",VITON";REM01-2000-2200-X000004;Corretiva
10079196;40003;04/04/2019;19:39:31;R$ 49,58;1;R$ 49,58;85002452;"ANEL VEDACAO CONEX SANIT SMS,DIAM 4"",V";REM01-1000-1100-E000003;Corretiva
10079267;40033;19/04/2019;18:58:53;R$ 332,54;1;R$ 332,54;85001978;VALV. PNEUM DIREC./533342;REM01-3000-3300-C000001;Corretiva
10079198;40015;05/04/2019;16:34:21;R$ 469,67;1;R$ 469,67;85002159;SANFONA,DO ENC,IMSB/018837;REM01-1000-2200-F000001;Planejada
10079199;40006;05/04/2019;20:12:18;R$ 101,97;1;R$ 101,97;85002439;O-RING,49,20X5,70,VEDABRAS/10673FPM65SHA;REM01-1000-1100-E000006;Corretiva
10079200;40023;05/04/2019;18:59:11;R$ 88,18;1;R$ 88,18;85002441;RELE MOD INTER,24VCC,FINDER/485270240050;REM01-2000-2200-X000001;Corretiva
10079201;40007;06/04/2019;09:11:07;R$ 2.016,67;1;R$ 2.016,67;85001898;EIXO/C26-035;REM01-1000-1200-E000001;Corretiva
10079202;40028;06/04/2019;18:24:47;R$ 615,03;1;R$ 615,03;85002090;HASTE,DA EVS,/DES CFC 26067;REM01-2000-2200-X000006;Planejada
10079203;40003;06/04/2019;06:26:11;R$ 174,32;1;R$ 174,32;85002302;RETENTOR,12X18X4,5MM,NBR,VEDABRAS31627A2;REM01-1000-1100-E000003;Planejada
10079204;40007;06/04/2019;03:09:09;R$ 61,51;1;R$ 61,51;85002352;ROLAMENTO FIXO ESF,SKF/6006 2RS1;REM01-1000-1200-E000001;Corretiva
10079205;40012;06/04/2019;08:56:10;R$ 54,37;1;R$ 54,37;85002450;ROLAMENTO ROLOS CONICOS,SKF/30208;REM01-1000-1200-E000006;Corretiva
10079206;40001;06/04/2019;19:19:51;R$ 42,46;1;R$ 42,46;85002363;REMOVEDOR A SECO, C/ 450G, 3M/303;REM01-1000-1100-E000001;Corretiva
10079207;40001;06/04/2019;11:22:51;R$ 24,27;1;R$ 24,27;85002182;FITA DEMARCACAO PISO,3M/471 BR 30MX50MM;REM01-1000-1100-E000001;Planejada
10079208;40010;06/04/2019;22:57:00;R$ 12,19;1;R$ 12,19;85002479;O-RING,30X3MM,NITRILICA,70 SHORE A;REM01-1000-1200-E000004;Corretiva
10079209;40002;07/04/2019;22:41:00;R$ 1.422,35;1;R$ 1.422,35;85001947;PINHAO PNEUM/366967;REM01-1000-1100-E000002;Planejada
10079210;40017;07/04/2019;13:12:50;R$ 155,48;1;R$ 155,48;85002314;ADESIVO,LOCTITE 221,HENKEL/221 50G;REM01-2000-2100-X000001;Planejada
10079211;40001;07/04/2019;04:59:22;R$ 41,80;1;R$ 41,80;85002338;GAXETA,DA EVS,MAKITA/MK5688;REM01-1000-1100-E000001;Corretiva
10079212;40007;07/04/2019;14:01:30;R$ 37,50;1;R$ 37,50;85002184;ROLDANA,DA EVS,/DES CI-C26-027;REM01-1000-1200-E000001;Planejada
10080560;40008;11/05/2020;15:45:53;R$ 1.352,18;1;R$ 1.352,18;85001884;CORRENTE TRANSM5/8POL;REM01-1000-1200-E000002;Planejada
10079214;40008;08/04/2019;20:12:18;R$ 479,30;1;R$ 479,30;85002136;RETENTOR,28X42X5MM,VEDACOES/SV 201903;REM01-1000-1200-E000002;Planejada
10079215;40015;08/04/2019;20:12:48;R$ 43,37;1;R$ 43,37;85002228;O-RING,69,50X3,VEDABRAS/11136 FPM 65SHA;REM01-1000-2200-F000001;Corretiva
10079216;40001;08/04/2019;05:53:47;R$ 41,18;1;R$ 41,18;85002363;REMOVEDOR A SECO, C/ 450G, 3M/303;REM01-1000-1100-E000001;Corretiva
10079217;40007;08/04/2019;21:08:31;R$ 11,51;1;R$ 11,51;85002406;FITA ISOLANTE,PT,3M/SCOTCH 33+ 19MMX20M;REM01-1000-1200-E000001;Corretiva
10079218;40001;08/04/2019;02:24:46;R$ 6,03;1;R$ 6,03;85002046;SEPARADOR,IMSB/098422;REM01-1000-1100-E000001;Corretiva
10079219;40031;09/04/2019;14:18:04;R$ 571,08;1;R$ 571,08;85002106;ELEMENTO FILT,AR,FESTO/532910;REM01-3000-3200-T000001;Corretiva
10079220;40022;09/04/2019;08:31:26;R$ 53,94;1;R$ 53,94;85002354;GAXETA U,20X36X8,5MM,VEDABRAS/5144 NBR 8;REM01-2000-2100-X000006;Corretiva
10079221;40011;09/04/2019;21:22:36;R$ 29,87;1;R$ 29,87;85001971;BUCHA AGULHAS,INA/HK 1612;REM01-1000-1200-E000005;Corretiva
10079222;40007;09/04/2019;21:27:50;R$ 13,47;1;R$ 13,47;85002379;ROLAMENTO FIXO ESFERAS,FAG/6002 2RSR;REM01-1000-1200-E000001;Corretiva
10079223;40002;09/04/2019;23:34:15;R$ 160,47;1;R$ 160,47;85002285;CILINDRO PNEUMATICO,20MM,FESTO/188131;REM01-1000-1100-E000002;Planejada
10079224;40012;10/04/2019;17:38:04;R$ 488,88;1;R$ 488,88;85002071;ROLAMENTO AUTOCOMP ESF,SKF/2200 2RS;REM01-1000-1200-E000006;Planejada
10079225;40027;10/04/2019;14:24:07;R$ 160,62;1;R$ 160,62;85002187;PORCA FIXACAO ROLAMENTO,M20X1,SKF/KM 4;REM01-2000-2200-X000005;Corretiva
10079226;40014;10/04/2019;18:57:12;R$ 106,69;1;R$ 106,69;85002178;GAXETA U, 32X42X7MM;REM01-1000-1200-F000002;Corretiva
10079227;40020;10/04/2019;09:57:13;R$ 62,50;1;R$ 62,50;85002247;TUBO FLEX,POLIURETANO,AZUL,FESTO/159666;REM01-2000-2100-X000004;Corretiva
10079228;40022;10/04/2019;11:48:45;R$ 36,60;1;R$ 36,60;85002322;VENTOSA,CLOROPRENE,CIRCULAR,PIAB/F30-2;REM01-2000-2100-X000006;Corretiva
10079229;40018;11/04/2019;19:10:56;R$ 473,80;1;R$ 473,80;85001936;MOLA,DA EVS,/DES CI-C26-016;REM01-2000-2100-X000002;Corretiva
10079230;40014;11/04/2019;16:16:04;R$ 881,90;1;R$ 881,90;85002028;VALVULA PNEU /52A11DOADM;REM01-1000-1200-F000002;Planejada
10079231;40007;11/04/2019;10:47:09;R$ 183,19;1;R$ 183,19;85002430;SAPATO SEG,SAFETLINE/1925/VR/NUM43;REM01-1000-1200-E000001;Corretiva
10079232;40023;11/04/2019;04:44:51;R$ 100,23;1;R$ 100,23;85002106;ELEMENTO FILT,AR,FESTO/532910;REM01-2000-2200-X000001;Corretiva
10079233;40004;11/04/2019;08:12:21;R$ 29,86;1;R$ 29,86;85002463;ROLAMENTO FIXO ESFERAS,SKF/6003 2RS;REM01-1000-1100-E000004;Planejada
10079234;40014;11/04/2019;04:23:35;R$ 24,52;1;R$ 24,52;85002398;ELEMENTO FILTRANTE,P/AR,FESTO/534499;REM01-1000-1200-F000002;Corretiva
10079235;40008;11/04/2019;02:22:12;R$ 23,03;1;R$ 23,03;85002468;CONEXAO FESTO QSY-8 1531 50;REM01-1000-1200-E000002;Corretiva
10079236;40007;11/04/2019;12:46:04;R$ 22,10;1;R$ 22,10;85002389;MOLA,DA ROTULADORA,KRONES/1099043500;REM01-1000-1200-E000001;Planejada
10079237;40008;12/04/2019;18:37:43;R$ 296,20;1;R$ 296,20;85002252;AMORTECEDOR HIDRAULICO,M10X1,SMC/RBC1007;REM01-1000-1200-E000002;Planejada
10080655;40011;19/06/2020;18:46:10;R$ 291,84;1;R$ 291,84;85001944;PARAFUSO,DA EVS,/DES CF-C26-054;REM01-1000-1200-E000005;Planejada
10079239;40008;13/04/2019;07:26:50;R$ 186,54;1;R$ 186,54;85002429;VENTOSA PNEUMTIC,SO VEDACOES/SV 1189;REM01-1000-1200-E000002;Corretiva
10079240;40008;13/04/2019;05:33:36;R$ 29,64;1;R$ 29,64;85002351;CABO P/SENSOR,FOTOELET,SICK/6008899;REM01-1000-1200-E000002;Corretiva
